time,Open,High,Low,Close,Volume,ema_15m,ema_30m,ema_60m,long_bias,short_bias,is_session_active,bullish_fvg,bearish_fvg,bullish_fvg_bottom,bullish_fvg_top,bearish_fvg_bottom,bearish_fvg_top,long_ifvg_confirm,short_ifvg_confirm
2026-04-06 13:55:00-04:00,24124.43,24153.63,24107.93,24133.93,2276,24115.40645302705,24065.724404944594,23995.43169910232,True,False,False,False,False,,,,,False,False
2026-04-06 14:00:00-04:00,24133.83,24164.83,24121.13,24142.43,2165,24116.46619996717,24068.73246749579,24001.19633835321,True,False,False,False,False,,,,,False,False
2026-04-06 14:05:00-04:00,24142.33,24160.03,24121.13,24152.53,2201,24116.46619996717,24068.73246749579,24001.19633835321,True,False,False,False,False,,,,,False,False
2026-04-06 14:10:00-04:00,24152.43,24152.43,24121.33,24141.63,2257,24116.46619996717,24068.73246749579,24001.19633835321,True,False,False,False,False,,,,,False,False
2026-04-06 14:15:00-04:00,24141.33,24151.13,24123.83,24134.53,2139,24117.174584282184,24068.73246749579,24001.19633835321,True,False,False,False,False,,,,,False,False
2026-04-06 14:20:00-04:00,24134.63,24142.63,24110.03,24115.33,2004,24117.174584282184,24068.73246749579,24001.19633835321,False,False,False,False,False,,,,,False,False
2026-04-06 14:25:00-04:00,24115.03,24123.63,24095.03,24108.53,2019,24117.174584282184,24068.73246749579,24001.19633835321,False,False,False,False,True,,,24123.63,24123.83,False,False
2026-04-06 14:30:00-04:00,24108.13,24114.78,24080.58,24101.33,1958,24116.553228035824,24070.010802103796,24001.19633835321,False,False,False,False,False,,,,,False,False
2026-04-06 14:35:00-04:00,24101.63,24114.68,24081.03,24112.08,2023,24116.553228035824,24070.010802103796,24001.19633835321,False,False,False,False,False,,,,,False,False
2026-04-06 14:40:00-04:00,24111.88,24124.88,24101.08,24121.08,1844,24116.553228035824,24070.010802103796,24001.19633835321,True,False,False,False,False,,,,,False,False
2026-04-06 14:45:00-04:00,24120.78,24141.58,24113.53,24135.18,1828,24117.283689681477,24070.010802103796,24001.19633835321,True,False,False,False,False,,,,,True,False
2026-04-06 14:50:00-04:00,24136.08,24159.53,24127.43,24152.58,1781,24117.283689681477,24070.010802103796,24001.19633835321,True,False,False,True,False,24124.88,24127.43,,,False,False
2026-04-06 14:55:00-04:00,24152.38,24153.28,24133.68,24150.88,1741,24117.283689681477,24070.010802103796,24001.19633835321,True,False,False,False,False,,,,,False,False
2026-04-06 15:00:00-04:00,24151.18,24156.08,24125.28,24125.78,1802,24117.61687832142,24072.197829472276,24006.08197214328,True,False,False,False,False,,,,,False,False
2026-04-06 15:05:00-04:00,24125.68,24140.18,24113.38,24114.08,1758,24117.61687832142,24072.197829472276,24006.08197214328,False,False,False,False,False,,,,,False,True
2026-04-06 15:10:00-04:00,24114.18,24134.68,24110.78,24131.68,1617,24117.61687832142,24072.197829472276,24006.08197214328,True,False,False,False,False,,,,,False,False
2026-04-06 15:15:00-04:00,24131.78,24140.38,24120.58,24126.83,1584,24117.978177210774,24072.197829472276,24006.08197214328,True,False,False,False,False,,,,,False,False
2026-04-06 15:20:00-04:00,24126.63,24143.43,24121.43,24134.28,1726,24117.978177210774,24072.197829472276,24006.08197214328,True,False,False,False,False,,,,,False,False
2026-04-06 15:25:00-04:00,24133.78,24150.43,24133.33,24140.13,1529,24117.978177210774,24072.197829472276,24006.08197214328,True,False,False,False,False,,,,,False,False
2026-04-06 15:30:00-04:00,24140.03,24152.83,24128.93,24151.53,1481,24119.293934967212,24075.308894983165,24006.08197214328,True,False,False,False,False,,,,,False,False
2026-04-06 15:35:00-04:00,24152.03,24173.63,24150.13,24156.53,1689,24119.293934967212,24075.308894983165,24006.08197214328,True,False,False,False,False,,,,,False,False
2026-04-06 15:40:00-04:00,24156.63,24164.53,24147.53,24161.93,1613,24119.293934967212,24075.308894983165,24006.08197214328,True,False,False,False,False,,,,,False,False
2026-04-06 15:45:00-04:00,24162.03,24171.53,24156.93,24165.33,1545,24121.099270850853,24075.308894983165,24006.08197214328,True,False,False,False,False,,,,,False,False
2026-04-06 15:50:00-04:00,24165.83,24169.93,24135.28,24148.53,1711,24121.099270850853,24075.308894983165,24006.08197214328,True,False,False,False,False,,,,,False,False
2026-04-06 15:55:00-04:00,24148.83,24153.53,24129.63,24135.03,1746,24121.099270850853,24075.308894983165,24006.08197214328,True,False,False,False,True,,,24153.53,24156.93,False,False
2026-04-06 16:00:00-04:00,24136.13,24138.83,24085.38,24106.13,1993,24120.512240621407,24076.51756576814,24010.005424216095,False,False,False,False,False,,,,,False,False
2026-04-06 16:05:00-04:00,24106.43,24117.68,24090.13,24105.93,1777,24120.512240621407,24076.51756576814,24010.005424216095,False,False,False,False,True,,,24117.68,24129.63,False,False
2026-04-06 16:10:00-04:00,24106.13,24108.93,24031.13,24054.93,2317,24120.512240621407,24076.51756576814,24010.005424216095,False,False,False,False,False,,,,,False,False
2026-04-06 16:15:00-04:00,24055.03,24083.13,24045.03,24077.33,2076,24118.81881942057,24076.51756576814,24010.005424216095,False,False,False,False,True,,,24083.13,24090.13,False,False
2026-04-06 16:20:00-04:00,24077.13,24119.03,24057.93,24118.33,1909,24118.81881942057,24076.51756576814,24010.005424216095,False,False,False,False,False,,,,,True,False
2026-04-06 16:25:00-04:00,24118.53,24139.68,24110.53,24133.18,1892,24118.81881942057,24076.51756576814,24010.005424216095,True,False,False,True,False,24083.13,24110.53,,,False,False
2026-04-06 16:30:00-04:00,24133.58,24159.33,24125.03,24137.13,1881,24119.536904933488,24078.89452397331,24010.005424216095,True,False,False,True,False,24119.03,24125.03,,,False,False
2026-04-06 16:35:00-04:00,24134.93,24148.43,24121.08,24126.33,1832,24119.536904933488,24078.89452397331,24010.005424216095,True,False,False,False,False,,,,,False,False
2026-04-06 16:40:00-04:00,24126.13,24128.83,24107.13,24118.83,1813,24119.536904933488,24078.89452397331,24010.005424216095,False,False,False,False,False,,,,,False,True
2026-04-06 16:45:00-04:00,24119.83,24119.83,24097.68,24109.28,1607,24119.13467336747,24078.89452397331,24010.005424216095,False,False,False,False,True,,,24119.83,24121.08,False,False
2026-04-06 16:50:00-04:00,24109.38,24111.58,24091.93,24099.33,1688,24119.13467336747,24078.89452397331,24010.005424216095,False,False,False,False,False,,,,,False,False
2026-04-06 16:55:00-04:00,24100.93,24108.83,24089.33,24091.43,1598,24119.13467336747,24078.89452397331,24010.005424216095,False,False,False,False,False,,,,,False,False
2026-04-06 17:00:00-04:00,24091.63,24095.38,24072.93,24077.13,1792,24117.48743127463,24078.825326954753,24012.63776052135,False,False,False,False,False,,,,,False,False
2026-04-06 17:05:00-04:00,24076.63,24104.33,24076.03,24102.38,1807,24117.48743127463,24078.825326954753,24012.63776052135,False,False,False,False,False,,,,,False,False
2026-04-06 17:10:00-04:00,24102.18,24153.43,24100.38,24131.13,2127,24117.48743127463,24078.825326954753,24012.63776052135,True,False,False,True,False,24095.38,24100.38,,,True,False
2026-04-06 17:15:00-04:00,24131.03,24164.63,24129.53,24160.13,1854,24119.159688871703,24078.825326954753,24012.63776052135,True,False,False,True,False,24104.33,24129.53,,,False,False
2026-04-06 17:20:00-04:00,24160.43,24189.28,24150.58,24178.88,1737,24119.159688871703,24078.825326954753,24012.63776052135,True,False,False,False,False,,,,,False,False
2026-04-06 17:25:00-04:00,24180.18,24186.93,24156.38,24169.38,1971,24119.159688871703,24078.825326954753,24012.63776052135,True,False,False,False,False,,,,,False,False
2026-04-06 17:30:00-04:00,24168.88,24184.78,24151.28,24161.58,1762,24120.82323048458,24082.070608250648,24012.63776052135,True,False,False,False,False,,,,,False,False
2026-04-06 17:35:00-04:00,24161.28,24170.88,24157.83,24158.83,1506,24120.82323048458,24082.070608250648,24012.63776052135,True,False,False,False,False,,,,,False,False
2026-04-06 17:40:00-04:00,24159.33,24165.63,24153.63,24162.43,1407,24120.82323048458,24082.070608250648,24012.63776052135,True,False,False,False,False,,,,,False,False
2026-04-06 17:45:00-04:00,24162.33,24177.53,24158.93,24169.33,1478,24122.72545674009,24082.070608250648,24012.63776052135,True,False,False,False,False,,,,,False,False
2026-04-06 17:50:00-04:00,24169.53,24181.43,24168.03,24176.63,1456,24122.72545674009,24082.070608250648,24012.63776052135,True,False,False,True,False,24165.63,24168.03,,,False,False
2026-04-06 17:55:00-04:00,24176.13,24181.83,24173.43,24178.83,1485,24122.72545674009,24082.070608250648,24012.63776052135,True,False,False,False,False,,,,,False,False
2026-04-06 18:00:00-04:00,24178.63,24182.63,24169.33,24179.93,1595,24124.968772162047,24085.908231456506,24019.198240500908,True,False,False,False,False,,,,,False,False
2026-04-06 18:05:00-04:00,24180.03,24182.33,24163.43,24165.43,1487,24124.968772162047,24085.908231456506,24019.198240500908,True,False,False,False,False,,,,,False,True
2026-04-06 18:10:00-04:00,24165.13,24174.33,24158.33,24172.63,1516,24124.968772162047,24085.908231456506,24019.198240500908,True,False,False,False,False,,,,,False,False
2026-04-06 18:15:00-04:00,24172.53,24175.63,24160.33,24167.83,1516,24126.64960462628,24085.908231456506,24019.198240500908,True,False,False,False,False,,,,,False,False
2026-04-06 18:20:00-04:00,24167.93,24176.33,24162.43,24166.63,1412,24126.64960462628,24085.908231456506,24019.198240500908,True,False,False,False,False,,,,,False,False
2026-04-06 18:25:00-04:00,24166.53,24172.83,24162.83,24163.43,1305,24126.64960462628,24085.908231456506,24019.198240500908,True,False,False,False,False,,,,,False,False
2026-04-06 18:30:00-04:00,24162.63,24174.43,24159.33,24169.93,1433,24128.346875033094,24089.20320277194,24019.198240500908,True,False,False,False,False,,,,,False,False
2026-04-06 18:35:00-04:00,24170.03,24176.03,24166.53,24170.93,1374,24128.346875033094,24089.20320277194,24019.198240500908,True,False,False,False,False,,,,,False,False
2026-04-06 18:40:00-04:00,24170.63,24173.93,24153.83,24170.63,1428,24128.346875033094,24089.20320277194,24019.198240500908,True,False,False,False,False,,,,,False,False
2026-04-06 18:45:00-04:00,24170.43,24193.43,24168.63,24192.63,1562,24130.867781894543,24089.20320277194,24019.198240500908,True,False,False,False,False,,,,,False,False
2026-04-06 18:50:00-04:00,24200.83,24200.83,24169.58,24170.18,1755,24130.867781894543,24089.20320277194,24019.198240500908,True,False,False,False,False,,,,,False,False
2026-04-06 18:55:00-04:00,24170.08,24196.63,24163.28,24190.53,1906,24130.867781894543,24089.20320277194,24019.198240500908,True,False,False,False,False,,,,,False,False
2026-04-06 19:00:00-04:00,24189.93,24196.96,24182.96,24185.56,1368,24133.012574761426,24092.981900702453,24025.722231069503,True,False,False,False,False,,,,,False,False
2026-04-06 19:05:00-04:00,24185.36,24185.76,24172.06,24172.56,1001,24133.012574761426,24092.981900702453,24025.722231069503,True,False,False,False,False,,,,,False,False
2026-04-06 19:10:00-04:00,24171.86,24178.46,24170.06,24172.86,973,24133.012574761426,24092.981900702453,24025.722231069503,True,False,False,False,True,,,24178.46,24182.96,False,False
2026-04-06 19:15:00-04:00,24173.06,24173.06,24161.46,24170.56,780,24134.485022809997,24092.981900702453,24025.722231069503,True,False,False,False,False,,,,,False,False
2026-04-06 19:20:00-04:00,24170.36,24174.36,24169.06,24171.16,636,24134.485022809997,24092.981900702453,24025.722231069503,True,False,False,False,False,,,,,False,False
2026-04-06 19:25:00-04:00,24171.36,24176.76,24169.66,24171.66,511,24134.485022809997,24092.981900702453,24025.722231069503,True,False,False,False,False,,,,,False,False
2026-04-06 19:30:00-04:00,24172.46,24177.76,24171.86,24174.96,547,24136.07227681745,24096.196728125888,24025.722231069503,True,False,False,False,False,,,,,False,False
2026-04-06 19:35:00-04:00,24174.66,24183.96,24173.46,24174.46,535,24136.07227681745,24096.196728125888,24025.722231069503,True,False,False,False,False,,,,,False,False
2026-04-06 19:40:00-04:00,24174.76,24178.76,24172.56,24176.86,487,24136.07227681745,24096.196728125888,24025.722231069503,True,False,False,False,False,,,,,False,False
2026-04-06 19:45:00-04:00,24176.96,24179.26,24167.06,24168.46,559,24137.342383608924,24096.196728125888,24025.722231069503,True,False,False,False,False,,,,,False,False
2026-04-06 21:05:00-04:00,24202.76,24212.36,24196.46,24200.36,726,24137.342383608924,24099.030581924875,24031.319790635407,True,False,False,True,False,24178.76,24196.46,,,True,False
2026-04-06 21:10:00-04:00,24200.46,24203.76,24195.26,24203.16,392,24137.342383608924,24099.030581924875,24031.319790635407,True,False,False,True,False,24179.26,24195.26,,,False,False
2026-04-06 21:15:00-04:00,24202.86,24207.56,24197.26,24197.66,386,24139.707780330144,24099.030581924875,24031.319790635407,True,False,False,False,False,,,,,False,False
2026-04-06 21:20:00-04:00,24197.36,24199.46,24131.36,24142.96,993,24139.707780330144,24099.030581924875,24031.319790635407,True,False,False,False,False,,,,,False,True
2026-04-06 21:25:00-04:00,24143.16,24153.96,24139.46,24150.86,718,24139.707780330144,24099.030581924875,24031.319790635407,True,False,False,False,True,,,24153.96,24197.26,False,False
2026-04-06 21:30:00-04:00,24151.16,24157.26,24131.96,24135.26,623,24139.533357572098,24100.451343418015,24031.319790635407,False,False,False,False,False,,,,,False,False
2026-04-06 21:35:00-04:00,24136.16,24147.46,24135.26,24142.16,501,24139.533357572098,24100.451343418015,24031.319790635407,True,False,False,False,False,,,,,False,False
2026-04-06 21:40:00-04:00,24143.36,24151.86,24143.36,24144.46,291,24139.533357572098,24100.451343418015,24031.319790635407,True,False,False,False,False,,,,,False,False
2026-04-06 21:45:00-04:00,24144.66,24148.36,24141.56,24148.16,347,24139.871657275155,24100.451343418015,24031.319790635407,True,False,False,False,False,,,,,False,False
2026-04-06 21:50:00-04:00,24148.86,24156.46,24138.26,24140.46,389,24139.871657275155,24100.451343418015,24031.319790635407,True,False,False,False,False,,,,,False,False
2026-04-06 21:55:00-04:00,24139.96,24143.26,24132.06,24132.36,414,24139.871657275155,24100.451343418015,24031.319790635407,False,False,False,False,False,,,,,False,False
2026-04-06 22:00:00-04:00,24132.56,24147.35,24132.05,24144.05,529,24140.0355138526,24102.161094656527,24035.74058315951,True,False,False,False,False,,,,,False,False
2026-04-06 22:05:00-04:00,24144.85,24148.35,24141.25,24146.95,398,24140.0355138526,24102.161094656527,24035.74058315951,True,False,False,False,False,,,,,False,False
2026-04-06 22:10:00-04:00,24146.05,24160.75,24145.75,24159.05,429,24140.0355138526,24102.161094656527,24035.74058315951,True,False,False,False,False,,,,,False,False
2026-04-06 22:15:00-04:00,24158.95,24160.95,24148.65,24150.45,320,24140.44392507407,24102.161094656527,24035.74058315951,True,False,False,True,False,24148.35,24148.65,,,False,False
2026-04-06 22:20:00-04:00,24150.35,24152.05,24140.25,24143.65,394,24140.44392507407,24102.161094656527,24035.74058315951,True,False,False,False,False,,,,,False,True
2026-04-06 22:25:00-04:00,24143.75,24152.95,24143.15,24143.15,292,24140.44392507407,24102.161094656527,24035.74058315951,True,False,False,False,False,,,,,False,False
2026-04-06 22:30:00-04:00,24143.35,24151.95,24141.15,24148.45,365,24140.757888796656,24103.97634584647,24035.74058315951,True,False,False,False,False,,,,,False,False
2026-04-06 22:35:00-04:00,24148.15,24148.45,24141.45,24141.65,210,24140.757888796656,24103.97634584647,24035.74058315951,True,False,False,False,False,,,,,False,False
2026-04-06 22:40:00-04:00,24142.65,24146.95,24142.65,24143.58,273,24140.757888796656,24103.97634584647,24035.74058315951,True,False,False,False,False,,,,,False,False
2026-04-06 22:45:00-04:00,24144.18,24154.73,24141.85,24144.55,517,24140.906599039925,24103.97634584647,24035.74058315951,True,False,False,False,False,,,,,False,False
2026-04-06 22:50:00-04:00,24144.45,24149.15,24141.75,24145.85,545,24140.906599039925,24103.97634584647,24035.74058315951,True,False,False,False,False,,,,,False,False
2026-04-06 22:55:00-04:00,24145.75,24147.65,24128.65,24129.65,594,24140.906599039925,24103.97634584647,24035.74058315951,False,False,False,False,False,,,,,False,False
2026-04-06 23:00:00-04:00,24129.55,24129.55,24113.75,24122.35,1365,24140.17888927365,24104.69688130347,24039.137030878745,False,False,False,False,True,,,24129.55,24141.75,False,False
2026-04-06 23:05:00-04:00,24121.95,24129.45,24107.95,24124.95,1163,24140.17888927365,24104.69688130347,24039.137030878745,False,False,False,False,False,,,,,False,False
2026-04-06 23:10:00-04:00,24125.25,24152.05,24121.95,24144.85,1281,24140.17888927365,24104.69688130347,24039.137030878745,True,False,False,False,False,,,,,True,False
2026-04-06 23:15:00-04:00,24144.05,24187.75,24143.85,24175.95,1536,24141.58167792959,24104.69688130347,24039.137030878745,True,False,False,True,False,24129.45,24143.85,,,False,False
2026-04-06 23:20:00-04:00,24175.85,24177.35,24153.55,24158.45,1183,24141.58167792959,24104.69688130347,24039.137030878745,True,False,False,True,False,24152.05,24153.55,,,False,False
2026-04-06 23:25:00-04:00,24158.95,24165.75,24153.55,24160.35,914,24141.58167792959,24104.69688130347,24039.137030878745,True,False,False,False,False,,,,,False,False
2026-04-06 23:30:00-04:00,24160.25,24164.75,24141.85,24146.45,975,24141.77259252059,24106.334258507257,24039.137030878745,True,False,False,False,False,,,,,False,True
2026-04-06 23:35:00-04:00,24146.55,24148.05,24121.35,24123.35,1235,24141.77259252059,24106.334258507257,24039.137030878745,False,False,False,False,True,,,24148.05,24153.55,False,False
2026-04-06 23:40:00-04:00,24123.75,24135.25,24123.45,24132.25,1016,24141.77259252059,24106.334258507257,24039.137030878745,False,False,False,False,True,,,24135.25,24141.85,False,False
2026-04-06 23:45:00-04:00,24133.05,24147.25,24131.25,24147.25,979,24141.9873928139,24106.334258507257,24039.137030878745,True,False,False,False,False,,,,,True,False
2026-04-06 23:50:00-04:00,24147.85,24151.75,24136.55,24138.15,827,24141.9873928139,24106.334258507257,24039.137030878745,False,False,False,True,False,24135.25,24136.55,,,False,False
2026-04-06 23:55:00-04:00,24137.85,24138.85,24128.15,24132.35,875,24141.9873928139,24106.334258507257,24039.137030878745,False,False,False,False,False,,,,,False,True
2026-04-07 00:00:00-04:00,24132.45,24140.25,24109.45,24137.05,1450,24141.793769566295,24107.538797389327,24042.976755158008,False,False,False,False,False,,,,,False,False
2026-04-07 00:05:00-04:00,24137.45,24139.25,24102.35,24106.95,1306,24141.793769566295,24107.538797389327,24042.976755158008,False,False,False,False,False,,,,,False,False
2026-04-07 00:10:00-04:00,24107.35,24109.55,24078.35,24085.75,1403,24141.793769566295,24107.538797389327,24042.976755158008,False,False,False,False,False,,,,,False,False
2026-04-07 00:15:00-04:00,24085.95,24107.85,24085.35,24106.95,1156,24140.427347230365,24107.538797389327,24042.976755158008,False,False,False,False,False,,,,,False,False
2026-04-07 00:20:00-04:00,24106.85,24108.55,24099.35,24102.75,906,24140.427347230365,24107.538797389327,24042.976755158008,False,False,False,False,False,,,,,False,False
2026-04-07 00:25:00-04:00,24101.75,24113.35,24097.95,24108.25,957,24140.427347230365,24107.538797389327,24042.976755158008,False,False,False,False,False,,,,,False,False
2026-04-07 00:30:00-04:00,24107.25,24112.05,24101.75,24104.15,1071,24139.00470616251,24107.40590337406,24042.976755158008,False,False,False,False,False,,,,,False,False
2026-04-07 00:35:00-04:00,24104.25,24106.65,24056.05,24064.25,1389,24139.00470616251,24107.40590337406,24042.976755158008,False,False,False,False,False,,,,,False,False
2026-04-07 00:40:00-04:00,24063.45,24071.05,24055.35,24058.25,1286,24139.00470616251,24107.40590337406,24042.976755158008,False,False,False,False,True,,,24071.05,24101.75,False,False
2026-04-07 00:45:00-04:00,24058.45,24069.25,24051.95,24052.45,1267,24135.610403960058,24107.40590337406,24042.976755158008,False,False,False,False,False,,,,,False,False
2026-04-07 00:50:00-04:00,24053.05,24055.35,24018.25,24028.35,1488,24135.610403960058,24107.40590337406,24042.976755158008,False,True,False,False,False,,,,,False,False
2026-04-07 00:55:00-04:00,24028.55,24032.95,23998.45,24007.25,1511,24135.610403960058,24107.40590337406,24042.976755158008,False,True,False,False,True,,,24032.95,24051.95,False,False
2026-04-07 01:00:00-04:00,24007.05,24011.05,23996.35,24002.25,1458,24130.38058419692,24103.282142457432,24041.379627504753,False,True,False,False,True,,,24011.05,24018.25,False,False
2026-04-07 01:05:00-04:00,24002.05,24012.05,23983.05,24005.45,1478,24130.38058419692,24103.282142457432,24041.379627504753,False,True,False,False,False,,,,,False,False
2026-04-07 01:10:00-04:00,24005.55,24017.35,23998.45,24003.45,1312,24130.38058419692,24103.282142457432,24041.379627504753,False,True,False,False,False,,,,,False,False
2026-04-07 01:15:00-04:00,24003.05,24016.55,23996.25,24013.95,1160,24125.814678934294,24103.282142457432,24041.379627504753,False,True,False,False,False,,,,,False,False
2026-04-07 01:20:00-04:00,24013.35,24014.85,23995.45,24010.75,1127,24125.814678934294,24103.282142457432,24041.379627504753,False,True,False,False,False,,,,,False,False
2026-04-07 01:25:00-04:00,24010.95,24026.45,24008.35,24022.95,1074,24125.814678934294,24103.282142457432,24041.379627504753,False,True,False,False,False,,,,,True,False
2026-04-07 01:30:00-04:00,24022.85,24034.25,24022.85,24027.05,1060,24121.941554270205,24100.29264667479,24041.379627504753,False,True,False,True,False,24014.85,24022.85,,,False,False
2026-04-07 01:35:00-04:00,24026.85,24038.05,24021.35,24037.25,935,24121.941554270205,24100.29264667479,24041.379627504753,False,True,False,False,False,,,,,False,False
2026-04-07 01:40:00-04:00,24037.55,24038.75,24029.35,24038.35,749,24121.941554270205,24100.29264667479,24041.379627504753,False,True,False,False,False,,,,,False,False
2026-04-07 01:45:00-04:00,24037.45,24049.95,24034.45,24045.05,829,24118.926199200785,24100.29264667479,24041.379627504753,False,False,False,False,False,,,,,False,False
2026-04-07 01:50:00-04:00,24045.15,24048.65,24031.85,24034.65,861,24118.926199200785,24100.29264667479,24041.379627504753,False,True,False,False,False,,,,,False,False
2026-04-07 01:55:00-04:00,24035.05,24042.15,24030.25,24041.65,761,24118.926199200785,24100.29264667479,24041.379627504753,False,False,False,False,False,,,,,False,False
2026-04-07 02:00:00-04:00,24041.45,24048.45,24037.95,24042.45,856,24115.927132565463,24098.024307589505,24041.421602896724,False,False,False,False,False,,,,,False,False
2026-04-07 02:05:00-04:00,24042.35,24042.35,24032.05,24040.55,822,24115.927132565463,24098.024307589505,24041.421602896724,False,True,False,False,False,,,,,False,False
2026-04-07 02:10:00-04:00,24039.85,24044.35,24036.05,24044.25,650,24115.927132565463,24098.024307589505,24041.421602896724,False,False,False,False,False,,,,,False,False
2026-04-07 02:15:00-04:00,24044.45,24046.25,24025.55,24027.75,739,24112.469205798192,24098.024307589505,24041.421602896724,False,True,False,False,False,,,,,False,False
2026-04-07 02:20:00-04:00,24027.55,24048.25,24022.65,24044.25,1040,24112.469205798192,24098.024307589505,24041.421602896724,False,False,False,False,False,,,,,False,False
2026-04-07 02:25:00-04:00,24043.95,24046.95,24039.05,24044.95,612,24112.469205798192,24098.024307589505,24041.421602896724,False,False,False,False,False,,,,,False,False
2026-04-07 02:30:00-04:00,24045.35,24060.55,24042.85,24052.05,922,24110.099825178655,24096.22139356639,24041.421602896724,False,False,False,False,False,,,,,False,False
2026-04-07 02:35:00-04:00,24051.75,24052.85,24046.65,24048.45,811,24110.099825178655,24096.22139356639,24041.421602896724,False,False,False,False,False,,,,,False,False
2026-04-07 02:40:00-04:00,24048.65,24056.95,24048.05,24056.75,710,24110.099825178655,24096.22139356639,24041.421602896724,False,False,False,False,False,,,,,False,False
2026-04-07 02:45:00-04:00,24056.95,24057.25,24048.75,24051.35,641,24107.795910465768,24096.22139356639,24041.421602896724,False,False,False,False,False,,,,,False,False
2026-04-07 02:50:00-04:00,24051.45,24055.15,24046.45,24049.95,617,24107.795910465768,24096.22139356639,24041.421602896724,False,False,False,False,False,,,,,False,False
2026-04-07 02:55:00-04:00,24050.15,24057.95,24049.95,24050.65,564,24107.795910465768,24096.22139356639,24041.421602896724,False,False,False,False,False,,,,,False,False
2026-04-07 03:00:00-04:00,24050.45,24059.75,24045.05,24046.55,818,24105.394110055346,24094.27349577947,24041.622716508617,False,False,False,False,False,,,,,False,False
2026-04-07 03:05:00-04:00,24046.65,24048.25,24039.65,24043.15,832,24105.394110055346,24094.27349577947,24041.622716508617,False,False,False,False,True,,,24048.25,24049.95,False,False
2026-04-07 03:10:00-04:00,24043.05,24045.95,24031.65,24033.65,809,24105.394110055346,24094.27349577947,24041.622716508617,False,True,False,False,False,,,,,False,False
2026-04-07 03:15:00-04:00,24033.35,24044.85,24028.45,24032.65,801,24102.5413998571,24094.27349577947,24041.622716508617,False,True,False,False,False,,,,,False,False
2026-04-07 03:20:00-04:00,24034.05,24055.05,24029.45,24054.65,904,24102.5413998571,24094.27349577947,24041.622716508617,False,False,False,False,False,,,,,True,False
2026-04-07 03:25:00-04:00,24054.85,24071.35,24052.05,24055.75,898,24102.5413998571,24094.27349577947,24041.622716508617,False,False,False,True,False,24044.85,24052.05,,,False,False
2026-04-07 03:30:00-04:00,24056.25,24077.95,24055.75,24074.25,1009,24101.431933196036,24093.488260650865,24041.622716508617,False,False,False,True,False,24055.05,24055.75,,,False,False
2026-04-07 03:35:00-04:00,24076.25,24078.75,24067.25,24070.65,857,24101.431933196036,24093.488260650865,24041.622716508617,False,False,False,False,False,,,,,False,False
2026-04-07 03:40:00-04:00,24070.55,24072.45,24064.15,24068.85,532,24101.431933196036,24093.488260650865,24041.622716508617,False,False,False,False,False,,,,,False,False
2026-04-07 03:45:00-04:00,24069.15,24087.95,24067.35,24085.85,894,24100.82087699227,24093.488260650865,24041.622716508617,False,False,False,False,False,,,,,False,False
2026-04-07 03:50:00-04:00,24086.05,24092.15,24076.55,24083.55,707,24100.82087699227,24093.488260650865,24041.622716508617,False,False,False,True,False,24072.45,24076.55,,,False,False
2026-04-07 03:55:00-04:00,24083.25,24087.35,24075.65,24076.75,669,24100.82087699227,24093.488260650865,24041.622716508617,False,False,False,False,False,,,,,False,False
2026-04-07 04:00:00-04:00,24077.75,24087.55,24073.95,24074.85,835,24099.80241122787,24092.75734846848,24042.92574723377,False,False,False,False,False,,,,,False,False
2026-04-07 04:05:00-04:00,24074.15,24079.95,24071.15,24074.05,606,24099.80241122787,24092.75734846848,24042.92574723377,False,False,False,False,False,,,,,False,False
2026-04-07 04:10:00-04:00,24074.15,24082.95,24072.35,24079.75,545,24099.80241122787,24092.75734846848,24042.92574723377,False,False,False,False,False,,,,,False,False
2026-04-07 04:15:00-04:00,24079.35,24083.25,24076.15,24080.85,612,24099.05917941501,24092.75734846848,24042.92574723377,False,False,False,False,False,,,,,False,False
2026-04-07 04:20:00-04:00,24081.15,24088.95,24063.35,24068.55,738,24099.05917941501,24092.75734846848,24042.92574723377,False,False,False,False,False,,,,,False,True
2026-04-07 04:25:00-04:00,24068.45,24072.25,24050.85,24054.25,917,24099.05917941501,24092.75734846848,24042.92574723377,False,False,False,False,True,,,24072.25,24076.15,False,False
2026-04-07 04:30:00-04:00,24054.35,24057.75,24041.75,24044.35,1119,24096.913721398738,24090.859021077562,24042.92574723377,False,False,False,False,True,,,24057.75,24063.35,False,False
2026-04-07 04:35:00-04:00,24044.85,24050.45,24038.75,24047.95,878,24096.913721398738,24090.859021077562,24042.92574723377,False,False,False,False,True,,,24050.45,24050.85,False,False
2026-04-07 04:40:00-04:00,24048.05,24048.35,24035.55,24037.05,889,24096.913721398738,24090.859021077562,24042.92574723377,False,True,False,False,False,,,,,False,False
2026-04-07 04:45:00-04:00,24036.75,24046.15,24034.35,24041.55,780,24094.74259506938,24090.859021077562,24042.92574723377,False,True,False,False,False,,,,,False,False
2026-04-07 04:50:00-04:00,24042.15,24056.65,24038.95,24051.95,798,24094.74259506938,24090.859021077562,24042.92574723377,False,False,False,False,False,,,,,True,False
2026-04-07 04:55:00-04:00,24051.65,24061.65,24051.45,24057.35,809,24094.74259506938,24090.859021077562,24042.92574723377,False,False,False,True,False,24046.15,24051.45,,,False,False
