scenario,total_return_pct
543,-0.8225789706480247
544,0.21599113436476802
545,-0.8400833421905562
546,1.098730394428915
547,0.9127562220691221
548,0.5075692338084581
549,-0.2418187703542185
550,0.09472410383666308
551,-0.317249834997535
552,-1.2515194005273012
553,1.2053974904176368
554,-0.013926721385082441
555,0.19991169476809567
556,0.6230927115207896
557,0.11919641563566952
558,-0.8130086591201846
559,-0.7319236494547354
560,-0.4485054486784379
561,-0.4271578432905043
562,-0.9183735007531779
563,-0.651538146186359
564,0.08739082862394554
565,-0.6451130867646149
566,-0.05578832787687116
567,-0.33634277706909854
568,0.5287423169118455
569,0.31119708705693583
570,-1.0255050694536694
571,-0.38279577154436417
572,0.08703602772079932
573,-0.3826414133452305
574,-0.3291158233996616
575,-0.08488350677986478
576,0.5306684088873137
577,-0.5216212365687589
578,1.28308181279444
579,-1.0168841260591477
580,-1.1586990863406754
581,-0.9478902272305412
582,-0.7424847530827727
583,0.5183631376525444
584,-0.7963363592422668
585,0.3799719668084123
586,0.3313793248759467
587,-0.17983232214995315
588,0.7758541192157464
589,-0.25022473811354695
590,-0.938194806766024
591,0.7750089847367247
592,0.9252566911767568
593,-0.5034500441279732
594,-0.2177440602042835
595,-0.20872214189892047
596,-0.03071271008168175
597,-0.6081007973146813
598,-0.5917223241271419
599,0.2387003072494176
600,0.5834536766930132
601,-0.584140324122695
602,-0.17661754059703494
603,-0.23773147267368566
604,0.2648985452922137
605,0.631346808852018
606,0.6565070056234079
607,0.08526980788272631
608,-0.564903576371123
609,0.14748343803936415
610,-0.23868699338683852
611,-0.30591839624071193
612,-0.5802767256198549
613,0.1911745253749153
614,-0.01671693298340715
615,-0.91959896725885
616,0.1389365082014038
617,0.7178131868428084
618,-0.27877510251497206
619,-0.32051373167970576
620,0.7735405369486026
621,0.041807597159326804
622,-0.5519964951956169
623,0.6443886741664739
624,-0.15843158146191527
625,-0.5371118508431194
626,0.40690245319428
627,0.006658867673148272
628,0.15576185874097703
629,-0.12484517373574366
630,-0.2828698585918499
631,0.006512503885902632
632,-0.07548227639104788
633,-0.5838622077188549
634,0.5403270970754548
635,0.8594052716212497
636,-0.5327063242251295
637,-0.3187359601521833
638,-0.335348077933606
639,0.2186468557992205
640,0.5229156122497081
641,0.8635566215407398
642,0.2568586673912021
643,-1.055438514977891
644,0.593280308807409
645,0.17161972076700227
646,0.6395179203935841
647,-0.13842505919343662
648,0.676073216046702
649,-0.0013208763686711755
650,0.04955631875509514
651,0.13553790737432792
652,-0.5987137509777862
653,0.19639147696939308
654,0.011301400385832494
655,-0.5643882038322112
656,0.4427959381627655
657,-0.3645026978660093
658,0.3819616124318248
659,-0.0616582504442853
660,0.4908090328616721
661,-0.2750215467996253
662,0.8007825099092258
663,-0.3083251390966657
664,0.26423559125299256
665,-0.7404185437840272
666,0.26903081139297846
667,1.487793428162365
668,-0.3620077796464338
669,0.09694602464986879
670,-0.7947892498223474
671,-0.6211856643723035
672,0.8234611400685488
673,0.6336187114566627
674,0.7614909353210519
675,0.2924188463290456
676,0.049493983433213096
677,-0.5885328389715783
678,0.558523272275302
679,0.8695462303234258
680,-0.2646493389048654
681,0.5685568915554606
682,-0.6359009645074742
683,0.43268328377885634
684,-0.5377498359864452
685,0.05128175512685296
686,0.3437964834217544
687,0.6282509890275234
688,0.05368303875608049
689,-0.726622279194844
690,-0.7848073694923463
691,-0.29619776809399756
692,0.48698335055219477
693,0.05885708256248012
694,0.655016785175766
695,-0.31712768337643915
696,0.26031331465199425
697,0.6177170650906172
698,-0.12884473385701423
699,0.39648548536725947
700,-0.31999801980565623
701,-0.41504655642693455
702,1.0539522488831388
703,0.5739897713624487
704,-0.3754193804292649
705,0.2524805033053745
706,0.25973388065017033
707,-1.4838765941777021
708,0.22745793419680638
709,0.31560742668927944
710,-0.141428767520968
711,-0.1437074695310292
712,-0.22305461591290987
713,0.8130991278249455
714,-0.5004395840404907
715,-0.43013646149806517
716,-0.4933539440753365
717,0.11939971797918503
718,-0.6265387878278017
719,-0.15815695579040057
720,0.4409474426116722
721,-0.10741276156152058
722,-0.9535477655357782
723,0.22291361373683038
724,0.5501966793037605
725,0.6632311306457028
726,1.0477260056577453
727,0.095399011307018
728,-0.20960002147946133
729,-0.4203310453169906
730,0.2762867421266524
731,0.9163855777803764
732,-0.4075737164233595
733,0.8127039075572995
734,-0.11942301740420769
735,-0.5259182524887551
736,0.6647802496770439
737,0.05785772229347508
738,0.0821873612111057
739,0.09366587541241866
740,-0.715541073718029
741,0.24034876744087885
742,0.05484508220809925
743,0.2753644891446694
744,-0.18971807425972598
